id,leadId,activityDate,activityTypeId,campaignId,primaryAttributeValueId,primaryAttributeValue,Choice Number,Device,Is Mobile Device,Link,Platform,Step ID,User Agent
46486552,18387,2017-01-25T23:40:54Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46486568,1012383,2017-01-25T23:38:47Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46486570,46960,2017-01-25T23:38:49Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,Win7,34437
46486571,45108,2017-01-25T23:38:50Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wpunyoless.html,Win7,34437
46486578,11225,2017-01-25T23:38:55Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46486579,11225,2017-01-25T23:38:56Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/,Win7,34437
46486581,11225,2017-01-25T23:38:57Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpiswp_150928_business-process-management.html,Win7,34437
46486585,11225,2017-01-25T23:38:59Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46486586,11225,2017-01-25T23:38:59Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wpunyoless.html,Win7,34437
46486587,11225,2017-01-25T23:39:00Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_151020_itsmj.html,Win7,34437
46486588,11225,2017-01-25T23:39:00Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46486591,11225,2017-01-25T23:39:00Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wgwallpaper.html,Win7,34437
46486620,41352,2017-01-25T23:39:32Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/systems-operation/it-service/20160819.html,Win8.1,34437
46486622,48701,2017-01-25T23:39:35Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win8.1,34437
46486624,20392,2017-01-25T23:39:36Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46486628,11225,2017-01-25T23:39:42Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_171025_becloud.html,Win7,34437
46486634,42122,2017-01-25T23:39:46Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46486635,41352,2017-01-25T23:39:49Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/systems-operation/it-service/20160819.html,WinXP,34437
46486646,35278,2017-01-25T23:40:13Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/,unknown,34437
46486652,1020069,2017-01-25T23:40:26Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46486654,33183,2017-01-25T23:40:30Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46486659,25861,2017-01-25T23:40:34Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46486664,51689,2017-01-25T23:40:49Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46487189,47476,2017-01-25T23:39:55Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46487220,24364,2017-01-25T23:40:34Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46487246,1842530,2017-01-25T23:41:06Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46487257,1012560,2017-01-25T23:41:20Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/sysadmingroup.html,Win7,34437
46487259,28860,2017-01-25T23:41:25Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46487260,1842530,2017-01-25T23:41:27Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46487265,20690,2017-01-25T23:41:34Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46487273,1566930,2017-01-25T23:41:41Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46487284,12715,2017-01-25T23:41:56Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_150928_wahatransformer.html,Win7,34437
46487285,1020069,2017-01-25T23:41:56Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46489626,20690,2017-01-25T23:41:34Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46489631,1672763,2017-01-25T23:41:46Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46489637,1001831,2017-01-25T23:42:00Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/systems-operation/report-sheet/chouhyou_whitepaper_no_excel.html,Win7,34437
46489640,1010707,2017-01-25T23:42:06Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/vol_01.html,Win7,34437
46489645,26893,2017-01-25T23:42:11Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46489649,14600,2017-01-25T23:42:20Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,Win8.1,34437
46489666,52047,2017-01-25T23:42:40Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46489676,26893,2017-01-25T23:42:50Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_151020_itsmj.html,Win7,34437
46489678,1650448,2017-01-25T23:42:53Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/systems-operation/it-service/20160819.html,Win7,34437
46489729,48433,2017-01-25T23:41:32Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46489731,20690,2017-01-25T23:41:34Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46489738,1026528,2017-01-25T23:41:50Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/cloud-computing/becloud/20161124.html,Win7,34437
46489888,1021230,2017-01-25T23:41:30Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/,Win7,34437
46489897,20690,2017-01-25T23:41:34Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46489901,53249,2017-01-25T23:41:43Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_171025_becloud.html,Win7,34437
46489904,1019645,2017-01-25T23:41:47Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46489905,1004099,2017-01-25T23:41:51Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/cloud-computing/becloud/20161124.html,Win7,34437
46489908,1026008,2017-01-25T23:41:56Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,http://www.uniritauser.jp/34symposium/index.html,Android,34437
46489914,1019645,2017-01-25T23:42:11Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,Win7,34437
46489921,39831,2017-01-25T23:42:30Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_151020_itsmj.html,Win7,34437
46489934,1019645,2017-01-25T23:42:52Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46489939,1012302,2017-01-25T23:43:02Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,unknown,34437
46489945,9946,2017-01-25T23:43:08Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,http://www.unirita.co.jp/,Android,34437
46489946,20466,2017-01-25T23:43:10Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_171025_becloud.html,Win7,34437
46489948,20690,2017-01-25T23:43:12Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46490311,1026429,2017-01-25T23:42:16Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46490317,1020909,2017-01-25T23:42:29Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/seminar/nintei/introduction.html,Win7,34437
46490327,1672763,2017-01-25T23:42:51Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46490332,2189,2017-01-25T23:43:03Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/cloud-computing/becloud/20161124.html,unknown,34437
46490334,26321,2017-01-25T23:43:09Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,WinXP,34437
46490344,9222,2017-01-25T23:43:18Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,WinXP,34437
46490358,1008014,2017-01-25T23:44:00Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/vol_01.html,Win7,34437
46491184,55777,2017-01-25T23:43:50Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_171025_becloud.html,unknown,34437
46491221,1013490,2017-01-25T23:45:07Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/,unknown,34437
46491454,20720,2017-01-25T23:43:24Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46491459,9175,2017-01-25T23:43:30Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46491460,48433,2017-01-25T23:43:30Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46491470,1671959,2017-01-25T23:43:54Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46491478,9175,2017-01-25T23:44:12Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/cloud-computing/becloud/20161124.html,Win7,34437
46491487,2049773,2017-01-25T23:44:25Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,unknown,34437
46491501,1012950,2017-01-25T23:44:51Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/,unknown,34437
46491736,1014231,2017-01-25T23:44:06Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/systems-operation/report-sheet/chouhyou_whitepaper_no_excel.html,Win7,34437
46491743,46794,2017-01-25T23:44:12Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_171025_becloud.html,Win7,34437
46491766,1010574,2017-01-25T23:45:09Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_151020_itsmj.html,Win7,34437
46491769,1012357,2017-01-25T23:45:17Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,unknown,34437
46491960,1024543,2017-01-25T23:44:08Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46491977,12685,2017-01-25T23:44:36Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46491989,1461279,2017-01-25T23:45:13Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,Win7,34437
46491996,1017708,2017-01-25T23:45:43Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wgwallpaper.html,Win7,34437
46493965,1004635,2017-01-25T23:45:32Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46493990,1671965,2017-01-25T23:46:35Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpiswp_150928_business-process-management.html,Win7,34437
46493991,36764,2017-01-25T23:46:35Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/,Win7,34437
46493997,2035226,2017-01-25T23:46:54Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/cloud-computing/becloud/20161124.html,Win7,34437
46494015,26983,2017-01-25T23:47:19Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46494793,1017247,2017-01-25T23:45:40Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/bpm/bpm-relay/20161225.html,Win7,34437
46494796,1989720,2017-01-25T23:45:47Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpiswp_150928_business-process-management.html,unknown,34437
46494799,1010238,2017-01-25T23:46:01Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/cloud-computing/becloud/20161005-2.html,Win7,34437
46494800,1018377,2017-01-25T23:46:01Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,Win7,34437
46494836,1010238,2017-01-25T23:47:03Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/cloud-computing/becloud/20161124.html,Win7,34437
46494839,40002,2017-01-25T23:47:17Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46495486,1012357,2017-01-25T23:45:32Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,unknown,34437
46495489,1023469,2017-01-25T23:45:38Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46495491,46794,2017-01-25T23:45:44Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog,Win7,34437
46495492,1023469,2017-01-25T23:45:44Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46495501,1020192,2017-01-25T23:45:57Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46495516,1017592,2017-01-25T23:46:19Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46495517,1017592,2017-01-25T23:46:19Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46495526,25793,2017-01-25T23:46:44Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46495538,50676,2017-01-25T23:46:58Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46495539,27252,2017-01-25T23:47:01Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog,Win7,34437
46495541,1012302,2017-01-25T23:47:04Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,unknown,34437
46495542,1671795,2017-01-25T23:47:13Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/systems-operation/it-service/20160819.html,Win7,34437
46495543,1671795,2017-01-25T23:47:17Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/systems-operation/it-service/20160819.html,WinXP,34437
46497697,11264,2017-01-25T23:46:45Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,Win7,34437
46497725,1671795,2017-01-25T23:47:36Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/systems-operation/it-service/20160819.html,WinXP,34437
46497728,16969,2017-01-25T23:47:46Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/bpm/bpm-relay/20161225.html,MacOSX,34437
46497735,1129235,2017-01-25T23:48:12Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wgwallpaper.html,Win7,34437
46497737,1540360,2017-01-25T23:48:14Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,http://www.unirita.co.jp/about-users.html,iOS,34437
46500436,39037,2017-01-25T23:48:20Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46500441,29520,2017-01-25T23:48:30Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/systems-operation/report-sheet/chouhyou_whitepaper_no_excel.html,unknown,34437
46500444,56480,2017-01-25T23:48:41Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_171025_becloud.html,Win7,34437
46500704,1989720,2017-01-25T23:47:57Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/systems-operation/it-service/20160819.html,unknown,34437
46500712,1988434,2017-01-25T23:48:15Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpiswp_150928_business-process-management.html,Win7,34437
46500716,1606455,2017-01-25T23:48:25Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46500728,56409,2017-01-25T23:49:27Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/seminar/nintei/introduction.html,Win7,34437
46502005,1711928,2017-01-25T23:48:25Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,unknown,34437
46502008,1011956,2017-01-25T23:48:33Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wgwallpaper.html,Win7,34437
46502017,36641,2017-01-25T23:48:58Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46502038,1005134,2017-01-25T23:49:23Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_171025_becloud.html,Win7,34437
46502042,1015065,2017-01-25T23:49:38Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/cloud-computing/becloud/20161124.html,Win7,34437
46502062,8492,2017-01-25T23:48:30Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/sysadmingroup.html,Win7,34437
46502069,1022688,2017-01-25T23:48:46Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46502097,1012490,2017-01-25T23:50:12Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wgwallpaper.html,WinXP,34437
46503940,8880,2017-01-25T23:49:59Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,WinXP,34437
46503968,1020796,2017-01-25T23:51:23Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpiswp_150928_business-process-management.html,Win7,34437
46504203,39831,2017-01-25T23:50:02Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wpunyoless.html,Win7,34437
46504211,21406,2017-01-25T23:50:14Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,http://pages.unirita.co.jp/UnsubscribePage.html,iOS,34437
46504220,55845,2017-01-25T23:50:26Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/seminar/nintei/introduction.html,Win7,34437
46504352,32148,2017-01-25T23:50:31Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46504367,26897,2017-01-25T23:51:21Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpiswp_150928_business-process-management.html,Win7,34437
46504368,1026446,2017-01-25T23:51:36Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,unknown,34437
46504374,38380,2017-01-25T23:51:51Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46504477,38741,2017-01-25T23:50:35Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_171025_becloud.html,Win7,34437
46504489,38741,2017-01-25T23:51:14Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/cloud-computing/becloud/20161005-2.html,Win7,34437
46504505,1012300,2017-01-25T23:52:19Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,http://www.unirita.co.jp/,iOS,34437
46508063,1020796,2017-01-25T23:52:23Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wpunyoless.html,Win7,34437
46508072,1934520,2017-01-25T23:52:45Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/sysadmingroup.html,Win7,34437
46508075,24174,2017-01-25T23:52:53Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,Win7,34437
46508079,51962,2017-01-25T23:53:02Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,unknown,34437
46508081,1007515,2017-01-25T23:53:04Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wgwallpaper.html,Win7,34437
